id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1855,15692929.0,Chukwualuka,616.0,Spain,Male,67.0,4.0,0.0,2.0,1.0,1.0,87400.53,0.0
1856,15596808.0,Hsueh,652.0,France,Female,36.0,4.0,0.0,2.0,1.0,1.0,141706.43,0.0
1857,15743817.0,Maclean,659.0,France,Female,31.0,2.0,0.0,1.0,1.0,0.0,138880.24,0.0
1858,15640667.0,Ts'ui,691.0,France,Female,24.0,3.0,0.0,2.0,1.0,1.0,96660.76,0.0
1859,15571843.0,Mazzanti,606.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,120512.08,0.0
1860,15676866.0,Fiorentino,766.0,France,Female,31.0,6.0,0.0,2.0,0.0,0.0,1099.95,0.0
1861,15643830.0,Nucci,590.0,France,Female,49.0,3.0,137222.77,1.0,1.0,0.0,88890.05,1.0
1862,15765266.0,Nwachinemelu,577.0,France,Male,39.0,1.0,137781.65,1.0,1.0,1.0,56793.08,0.0
1863,15671779.0,Scott,585.0,Germany,Male,41.0,7.0,93578.68,2.0,0.0,1.0,177783.04,0.0
1864,15653050.0,DeRose,637.0,France,Male,47.0,4.0,131287.36,1.0,0.0,1.0,68730.91,0.0
1865,15717185.0,Ritchie,539.0,France,Female,38.0,9.0,121513.31,1.0,1.0,0.0,77951.84,0.0
1866,15778936.0,Johnstone,683.0,France,Male,36.0,1.0,0.0,2.0,1.0,0.0,53534.8,0.0
1867,15742285.0,Kolesnikov,718.0,France,Female,52.0,3.0,0.0,1.0,1.0,1.0,175749.36,1.0
1868,15617482.0,Ch'in,687.0,France,Male,33.0,5.0,0.0,2.0,1.0,1.0,24267.28,0.0
1869,15593683.0,Ku,586.0,Germany,Male,44.0,6.0,123844.07,1.0,1.0,1.0,177614.17,0.0
1870,15671915.0,Hsieh,561.0,France,Female,41.0,3.0,0.0,2.0,0.0,1.0,51387.1,0.0
1871,15781679.0,Ts'ai,651.0,Spain,Male,43.0,4.0,0.0,2.0,0.0,1.0,151317.48,0.0
1872,15593094.0,Ch'ien,790.0,France,Female,36.0,1.0,0.0,2.0,1.0,1.0,153604.18,0.0
1873,15704769.0,T'ien,641.0,France,Male,35.0,9.0,0.0,2.0,0.0,1.0,88396.6,0.0
1874,15593555.0,Okwudilichukwu,614.0,Germany,Female,41.0,1.0,127847.86,1.0,1.0,0.0,166677.54,0.0
1875,15626985.0,Ritchie,486.0,France,Female,34.0,6.0,0.0,2.0,1.0,0.0,133535.29,0.0
1876,15693690.0,Kaur,681.0,France,Male,35.0,4.0,0.0,2.0,1.0,1.0,162876.92,0.0
1877,15740458.0,Tsai,652.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,129983.2,0.0
1878,15692406.0,Udinese,599.0,Spain,Male,38.0,8.0,0.0,2.0,1.0,1.0,53437.1,0.0
1879,15576352.0,Fanucci,539.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,52827.51,0.0
1880,15742238.0,Okechukwu,569.0,France,Female,30.0,3.0,0.0,2.0,0.0,1.0,124592.84,0.0
1881,15762277.0,Ts'ui,752.0,Germany,Female,31.0,5.0,115341.19,1.0,1.0,1.0,166656.18,0.0
1882,15631162.0,Hargreaves,730.0,France,Male,38.0,5.0,0.0,2.0,1.0,1.0,160124.68,0.0
1883,15773338.0,Onyekaozulu,595.0,Spain,Male,32.0,7.0,0.0,2.0,0.0,1.0,171039.56,0.0
1884,15644856.0,Iqbal,667.0,France,Female,26.0,3.0,145900.89,2.0,1.0,1.0,38691.34,0.0
1885,15777060.0,K'ung,545.0,France,Male,42.0,7.0,0.0,2.0,1.0,1.0,173365.89,0.0
1886,15794868.0,Fiorentino,678.0,Germany,Male,31.0,6.0,151391.68,1.0,1.0,1.0,79082.62,0.0
1887,15642821.0,Iweobiegbunam,554.0,France,Female,37.0,9.0,0.0,2.0,1.0,1.0,121210.09,0.0
1888,15672640.0,Galkin,556.0,Spain,Female,57.0,7.0,0.0,1.0,1.0,0.0,82526.92,1.0
1889,15754081.0,Omeokachie,743.0,France,Male,29.0,4.0,0.0,2.0,1.0,0.0,171706.66,0.0
1890,15679029.0,Onyemauchechukwu,579.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,122964.18,0.0
1891,15778395.0,Chia,743.0,France,Male,33.0,4.0,0.0,2.0,1.0,0.0,182354.46,0.0
1892,15718247.0,Ts'ai,717.0,Germany,Female,56.0,2.0,121389.78,1.0,1.0,1.0,71926.28,1.0
1893,15655192.0,Kuo,632.0,France,Female,36.0,6.0,0.0,1.0,1.0,1.0,119996.95,0.0
1894,15796969.0,Chimezie,733.0,France,Male,26.0,9.0,0.0,2.0,1.0,0.0,149195.44,0.0
1895,15718216.0,Gough,590.0,France,Female,32.0,6.0,0.0,2.0,1.0,0.0,71830.1,0.0
1896,15612043.0,Babbage,605.0,Spain,Male,28.0,0.0,0.0,2.0,1.0,0.0,88852.15,0.0
1897,15684930.0,Maclean,613.0,France,Male,37.0,2.0,99785.28,1.0,1.0,0.0,176962.41,0.0
1898,15672692.0,Yermakova,684.0,Spain,Male,41.0,10.0,0.0,2.0,1.0,0.0,126728.28,0.0
1899,15763898.0,Tuan,687.0,Spain,Male,42.0,2.0,0.0,2.0,1.0,0.0,72878.62,0.0
1900,15571752.0,Chikelu,705.0,France,Male,35.0,4.0,76914.74,1.0,1.0,1.0,135630.32,0.0
1901,15793049.0,Hsing,600.0,France,Female,36.0,3.0,142400.77,1.0,0.0,1.0,168002.31,0.0
1902,15806926.0,Chiawuotu,637.0,France,Male,39.0,6.0,0.0,2.0,1.0,0.0,95957.09,0.0
1903,15614643.0,O'Loghlin,850.0,France,Female,28.0,6.0,0.0,2.0,1.0,0.0,127847.25,0.0
1904,15795511.0,Zikoranachidimma,512.0,France,Male,31.0,3.0,0.0,2.0,1.0,1.0,102908.96,0.0
1905,15570192.0,O'Toole,699.0,France,Male,34.0,4.0,0.0,2.0,1.0,1.0,187905.12,0.0
1906,15611947.0,T'ang,774.0,France,Male,34.0,7.0,100549.43,1.0,0.0,0.0,134878.19,0.0
1907,15790829.0,Chiemenam,742.0,France,Male,37.0,8.0,139914.26,1.0,1.0,1.0,58855.87,0.0
1908,15627377.0,Maccallum,571.0,France,Male,41.0,5.0,0.0,2.0,1.0,0.0,157564.75,0.0
1909,15572735.0,Ts'ui,757.0,France,Female,36.0,2.0,0.0,2.0,1.0,0.0,44251.33,0.0
1910,15771442.0,Chuang,544.0,France,Male,38.0,6.0,0.0,2.0,1.0,0.0,167984.72,0.0
1911,15679075.0,P'eng,584.0,France,Male,35.0,0.0,102540.61,1.0,1.0,0.0,183490.99,0.0
1912,15693737.0,Ch'in,636.0,Germany,Male,39.0,3.0,134397.61,1.0,1.0,0.0,136054.45,0.0
1913,15690164.0,Nwabugwu,683.0,France,Male,43.0,0.0,0.0,2.0,1.0,1.0,119712.78,0.0
1914,15605872.0,Onwuamaeze,704.0,Germany,Male,32.0,1.0,106116.5,2.0,1.0,0.0,71173.64,0.0
1915,15639217.0,Ku,730.0,Germany,Female,27.0,7.0,134970.23,1.0,1.0,1.0,147557.71,0.0
1916,15783501.0,Mazzanti,675.0,France,Female,23.0,9.0,87098.91,2.0,0.0,0.0,73679.59,0.0
1917,15598883.0,P'eng,778.0,Spain,Female,30.0,5.0,0.0,2.0,1.0,1.0,131712.51,0.0
1918,15707114.0,Onyekaozulu,648.0,France,Male,34.0,9.0,0.0,1.0,1.0,0.0,92712.97,0.0
1919,15640078.0,Udinesi,599.0,Germany,Female,26.0,7.0,129847.18,2.0,1.0,1.0,60212.51,0.0
1920,15625247.0,Trevisani,703.0,France,Female,24.0,5.0,0.0,1.0,0.0,1.0,40313.47,0.0
1921,15576723.0,Shih,669.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,1375.46,0.0
1922,15703394.0,Ch'en,594.0,France,Female,34.0,8.0,0.0,2.0,1.0,0.0,159800.16,0.0
1923,15627195.0,P'eng,696.0,France,Male,31.0,4.0,142576.15,1.0,1.0,0.0,107964.36,0.0
1924,15635367.0,Hsieh,577.0,Germany,Female,38.0,8.0,153548.11,1.0,1.0,0.0,183318.79,1.0
1925,15766458.0,Brazenor,676.0,Germany,Female,43.0,1.0,124577.33,1.0,1.0,0.0,135083.73,0.0
1926,15702571.0,Sung,537.0,France,Female,27.0,4.0,0.0,2.0,1.0,0.0,147040.25,0.0
1927,15751561.0,Iadanza,850.0,France,Male,55.0,1.0,0.0,1.0,1.0,1.0,139048.0,1.0
1928,15720354.0,McLean,677.0,France,Male,29.0,8.0,0.0,2.0,0.0,0.0,182076.97,0.0
1929,15640667.0,Hsueh,613.0,France,Female,38.0,10.0,0.0,2.0,0.0,1.0,115022.02,0.0
1930,15671097.0,Onyeorulu,684.0,Germany,Male,47.0,6.0,123974.96,1.0,1.0,1.0,135875.51,1.0
1931,15737605.0,Chukwumaobim,736.0,Spain,Male,38.0,5.0,0.0,1.0,1.0,0.0,184524.74,0.0
1932,15577515.0,Ch'ang,534.0,France,Female,47.0,2.0,0.0,1.0,1.0,0.0,102021.39,1.0
1933,15569410.0,Ponce,679.0,France,Male,33.0,9.0,0.0,2.0,0.0,0.0,176780.34,0.0
1934,15618203.0,Chinweike,660.0,France,Male,48.0,9.0,0.0,2.0,1.0,0.0,16081.62,0.0
1935,15668893.0,Pirozzi,684.0,France,Male,36.0,2.0,123785.24,1.0,1.0,0.0,94711.43,0.0
1936,15690546.0,Genovese,595.0,Germany,Female,35.0,5.0,126113.28,1.0,0.0,0.0,134878.19,0.0
1937,15646539.0,Chinweike,684.0,France,Female,32.0,3.0,0.0,2.0,0.0,0.0,76611.33,0.0
1938,15607560.0,Hsiung,537.0,Spain,Male,32.0,10.0,0.0,2.0,1.0,1.0,114092.52,0.0
1939,15577274.0,Mazzanti,599.0,France,Female,32.0,7.0,0.0,2.0,1.0,0.0,93524.22,0.0
1940,15671137.0,De Cane,466.0,France,Female,31.0,6.0,142662.68,1.0,1.0,1.0,135077.01,1.0
1941,15813067.0,Shih,530.0,Germany,Male,37.0,5.0,120165.4,2.0,1.0,0.0,181204.5,0.0
1942,15788448.0,Trevisano,667.0,France,Male,40.0,2.0,79951.9,1.0,1.0,0.0,59801.1,1.0
1943,15684908.0,Martin,537.0,France,Male,61.0,2.0,0.0,1.0,0.0,0.0,172450.04,1.0
1944,15709447.0,Chibuzo,642.0,Germany,Female,44.0,7.0,132311.71,1.0,1.0,0.0,180344.69,1.0
1945,15584532.0,Teng,685.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,90878.13,0.0
1946,15588854.0,Chiekwugo,628.0,Spain,Male,21.0,9.0,0.0,2.0,1.0,1.0,139048.0,0.0
1947,15694518.0,Ch'iu,663.0,Spain,Male,49.0,1.0,0.0,2.0,1.0,0.0,151335.24,1.0
1948,15632551.0,Liao,721.0,Spain,Male,44.0,3.0,151027.56,1.0,1.0,1.0,64716.08,0.0
1949,15594576.0,Hinton,634.0,Germany,Male,33.0,6.0,133652.89,1.0,1.0,0.0,152577.62,0.0
1950,15809817.0,Bage,790.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,89048.46,0.0
1951,15633059.0,Hsing,711.0,Germany,Male,56.0,8.0,101060.25,3.0,1.0,0.0,136768.45,1.0
1952,15650098.0,Chiemenam,757.0,France,Female,30.0,3.0,0.0,2.0,1.0,1.0,112366.98,0.0
1953,15651093.0,Ch'ien,675.0,Germany,Male,39.0,6.0,122924.75,1.0,1.0,1.0,154844.31,0.0
1954,15698528.0,Hs?eh,685.0,France,Male,44.0,8.0,130147.96,1.0,1.0,0.0,131048.24,0.0
1955,15585595.0,Yuryeva,663.0,Spain,Male,33.0,7.0,141616.55,1.0,1.0,0.0,49865.04,0.0
1956,15690744.0,Shih,652.0,France,Male,38.0,6.0,0.0,2.0,1.0,0.0,140800.66,0.0
1957,15614230.0,Pirozzi,710.0,France,Male,35.0,8.0,0.0,1.0,0.0,1.0,108881.72,0.0
1958,15773852.0,Pagnotto,828.0,France,Female,40.0,4.0,0.0,2.0,1.0,1.0,60728.89,0.0
1959,15589969.0,Calabrese,653.0,France,Male,30.0,5.0,79954.61,1.0,1.0,1.0,169952.82,0.0
1960,15742824.0,Wright,632.0,France,Male,35.0,1.0,0.0,2.0,1.0,1.0,129984.2,0.0
1961,15785831.0,Ch'iu,629.0,France,Female,39.0,5.0,0.0,1.0,0.0,0.0,70956.75,1.0
1962,15592877.0,Okwuadigbo,605.0,Germany,Female,48.0,7.0,131955.07,1.0,1.0,0.0,17384.21,1.0
1963,15730353.0,P'an,714.0,France,Male,43.0,10.0,0.0,1.0,1.0,0.0,133091.32,1.0
1964,15622305.0,Yobachi,676.0,France,Male,44.0,7.0,0.0,2.0,0.0,0.0,136054.45,0.0
1965,15758845.0,Ting,516.0,Spain,Male,66.0,1.0,0.0,1.0,0.0,0.0,93736.69,1.0
1966,15742269.0,Ts'ai,567.0,France,Male,32.0,6.0,0.0,2.0,0.0,0.0,9241.78,0.0
1967,15658946.0,Hsieh,544.0,Germany,Male,45.0,9.0,108432.88,2.0,1.0,0.0,143783.46,0.0
1968,15714391.0,Onyekachukwu,648.0,France,Male,56.0,3.0,0.0,2.0,1.0,0.0,134869.94,1.0
1969,15732643.0,L?,723.0,Spain,Female,41.0,7.0,0.0,2.0,1.0,1.0,123663.63,0.0
1970,15621211.0,Chukwueloka,576.0,France,Male,34.0,9.0,0.0,2.0,0.0,0.0,121537.91,0.0
1971,15713347.0,Ch'ien,672.0,Germany,Female,38.0,6.0,123870.07,2.0,0.0,0.0,175722.31,0.0
1972,15657566.0,Folliero,669.0,France,Female,72.0,9.0,0.0,2.0,1.0,1.0,135077.01,0.0
1973,15756743.0,Toscani,681.0,France,Female,38.0,0.0,0.0,2.0,1.0,1.0,136610.02,0.0
1974,15741181.0,Onyekachi,659.0,France,Female,51.0,9.0,102278.81,1.0,0.0,0.0,115719.08,1.0
1975,15583067.0,Chidimma,714.0,Spain,Female,40.0,3.0,0.0,2.0,1.0,0.0,93718.01,0.0
1976,15647974.0,P'eng,686.0,France,Female,37.0,3.0,0.0,2.0,1.0,0.0,107615.42,0.0
1977,15631823.0,Ch'iu,675.0,France,Male,50.0,5.0,0.0,2.0,1.0,1.0,171706.66,1.0
1978,15726313.0,Bage,590.0,Spain,Male,23.0,8.0,0.0,2.0,1.0,0.0,106977.8,0.0
1979,15750658.0,Olisaemeka,553.0,Spain,Male,53.0,3.0,81623.67,1.0,0.0,0.0,121229.84,1.0
1980,15755084.0,Hsu,774.0,France,Female,39.0,0.0,0.0,2.0,1.0,0.0,134822.05,0.0
1981,15593499.0,Trevisan,608.0,Germany,Female,53.0,9.0,109019.65,2.0,0.0,1.0,152417.79,1.0
1982,15680643.0,Nkemjika,706.0,Germany,Female,41.0,3.0,123681.32,3.0,1.0,0.0,166692.03,1.0
1983,15659843.0,H?,756.0,Germany,Male,42.0,1.0,151675.65,2.0,1.0,1.0,184980.23,0.0
1984,15609624.0,Maclean,573.0,Spain,Male,40.0,6.0,0.0,1.0,1.0,0.0,60901.72,1.0
1985,15797767.0,Shao,744.0,Germany,Male,36.0,8.0,99660.13,2.0,1.0,0.0,115767.93,0.0
1986,15641640.0,Pinto,575.0,France,Female,28.0,2.0,123781.68,1.0,1.0,1.0,56770.76,0.0
1987,15732704.0,Onyemere,651.0,France,Female,32.0,4.0,0.0,2.0,1.0,1.0,88659.07,0.0
1988,15796434.0,Yobanna,632.0,Germany,Female,52.0,6.0,134919.78,1.0,1.0,0.0,87422.15,1.0
1989,15713354.0,Onwuamaeze,633.0,Spain,Female,33.0,5.0,0.0,2.0,1.0,1.0,52449.62,0.0
1990,15658435.0,Ts'ui,627.0,Germany,Male,39.0,8.0,82228.67,1.0,1.0,0.0,159676.55,0.0
1991,15659428.0,Chukwueloka,474.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,82647.65,0.0
1992,15762218.0,Scott,681.0,France,Female,29.0,6.0,103583.05,1.0,0.0,0.0,67769.94,0.0
1993,15594917.0,Maclean,622.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,71071.47,0.0
1994,15757867.0,Tien,774.0,Spain,Female,44.0,8.0,0.0,2.0,1.0,1.0,125079.65,0.0
1995,15746127.0,Onyekachi,597.0,Spain,Male,44.0,4.0,0.0,1.0,1.0,0.0,159800.16,0.0
1996,15576935.0,Genovesi,728.0,Germany,Female,55.0,7.0,129895.19,3.0,1.0,0.0,163830.64,1.0
1997,15793331.0,Nwoye,705.0,Germany,Male,40.0,3.0,120165.5,1.0,0.0,0.0,123440.8,0.0
1998,15798895.0,Chin,681.0,Spain,Female,39.0,4.0,0.0,1.0,1.0,0.0,140941.47,1.0
1999,15793331.0,Folliero,619.0,Germany,Female,44.0,4.0,116980.23,2.0,1.0,0.0,116969.89,1.0
2000,15775809.0,Milani,634.0,France,Female,60.0,3.0,0.0,1.0,1.0,0.0,154598.56,1.0
2001,15766172.0,Mancini,619.0,Germany,Male,41.0,4.0,129855.32,1.0,1.0,0.0,61623.19,1.0
2002,15732235.0,Kao,539.0,Spain,Male,40.0,3.0,123971.51,2.0,0.0,0.0,74157.71,0.0
2003,15707962.0,Ts'ui,592.0,France,Female,37.0,1.0,0.0,2.0,1.0,1.0,96498.14,0.0
2004,15796218.0,Hsia,651.0,Spain,Female,31.0,5.0,140931.57,1.0,1.0,0.0,174738.2,0.0
2005,15574858.0,Chidi,752.0,Spain,Male,39.0,7.0,0.0,2.0,1.0,0.0,158071.69,0.0
2006,15692291.0,Niu,746.0,France,Male,28.0,5.0,0.0,1.0,1.0,1.0,58907.08,0.0
2007,15662063.0,Macleod,758.0,Spain,Male,72.0,8.0,0.0,1.0,1.0,1.0,65731.53,0.0
2008,15793881.0,Ch'ang,567.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,154775.7,0.0
2009,15664808.0,Onyekachi,584.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,152450.84,0.0
2010,15633064.0,Hsueh,651.0,France,Male,28.0,2.0,0.0,2.0,0.0,0.0,170819.01,0.0
2011,15627352.0,Chidumaga,646.0,France,Male,46.0,9.0,0.0,2.0,1.0,0.0,101693.73,0.0
2012,15727251.0,Chukwuemeka,553.0,France,Female,40.0,8.0,0.0,2.0,1.0,0.0,141364.27,0.0
2013,15676521.0,Chidimma,710.0,Spain,Female,26.0,2.0,0.0,2.0,1.0,1.0,140941.47,0.0
2014,15756875.0,Babbage,596.0,France,Female,47.0,4.0,187861.18,1.0,1.0,0.0,134878.19,0.0
2015,15579891.0,Genovesi,602.0,France,Male,25.0,6.0,125510.82,1.0,0.0,1.0,125083.29,0.0
2016,15801092.0,Yobachukwu,678.0,Spain,Female,42.0,1.0,0.0,1.0,1.0,0.0,175310.43,1.0
2017,15806945.0,Calabrese,697.0,Germany,Male,38.0,9.0,106901.42,2.0,0.0,0.0,98973.45,0.0
2018,15772896.0,L?,641.0,France,Male,49.0,9.0,0.0,1.0,0.0,0.0,115800.1,1.0
2019,15642997.0,Onyekaozulu,724.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,112269.67,0.0
2020,15807595.0,Chiganu,646.0,France,Female,38.0,4.0,0.0,2.0,1.0,0.0,91554.62,0.0
2021,15670172.0,Chinweike,597.0,Spain,Male,41.0,5.0,0.0,2.0,1.0,1.0,130866.95,0.0
2022,15636592.0,Onwuamaeze,655.0,Germany,Male,36.0,10.0,120599.38,1.0,1.0,0.0,166652.02,0.0
2023,15762573.0,T'ien,607.0,France,Female,41.0,6.0,0.0,2.0,0.0,0.0,178067.33,0.0
2024,15793324.0,Manna,724.0,Spain,Female,35.0,5.0,0.0,2.0,0.0,1.0,29483.87,0.0
2025,15673820.0,Cattaneo,652.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,54869.54,0.0
2026,15629390.0,Lu,703.0,Spain,Female,31.0,7.0,0.0,1.0,1.0,1.0,59093.39,0.0
2027,15585067.0,Tseng,607.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,93629.66,0.0
2028,15705890.0,Lettiere,642.0,France,Male,32.0,3.0,0.0,2.0,1.0,0.0,106781.59,0.0
2029,15589969.0,Manna,663.0,Spain,Male,28.0,1.0,0.0,2.0,1.0,1.0,145537.32,0.0
2030,15579913.0,Lombardi,687.0,Spain,Female,28.0,5.0,0.0,2.0,0.0,0.0,81259.25,0.0
2031,15771873.0,Ch'eng,684.0,France,Female,36.0,10.0,61211.18,1.0,1.0,0.0,179631.85,0.0
2032,15640034.0,Johnstone,605.0,Spain,Male,44.0,2.0,0.0,1.0,0.0,1.0,90876.95,1.0
2033,15625592.0,L?,622.0,France,Female,38.0,6.0,0.0,2.0,1.0,1.0,176945.96,0.0
2034,15633378.0,Nnaife,611.0,France,Male,33.0,1.0,0.0,2.0,1.0,0.0,104769.96,0.0
2035,15729359.0,White,635.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,161435.02,0.0
2036,15651581.0,Iadanza,571.0,Spain,Male,38.0,8.0,0.0,2.0,0.0,1.0,132973.21,0.0
2037,15692744.0,Koehler,753.0,France,Male,36.0,3.0,0.0,1.0,0.0,1.0,126477.41,1.0
2038,15776733.0,Macnamara,678.0,France,Female,44.0,4.0,0.0,2.0,1.0,0.0,15068.91,0.0
2039,15649450.0,Manna,684.0,Germany,Male,43.0,8.0,96651.03,2.0,1.0,0.0,171922.72,0.0
2040,15692929.0,De Salis,721.0,Spain,Female,40.0,8.0,95845.46,1.0,0.0,0.0,64945.58,1.0
2041,15677796.0,Johnstone,711.0,France,Male,46.0,8.0,0.0,2.0,0.0,0.0,94951.27,1.0
2042,15570002.0,Folliero,577.0,France,Male,57.0,0.0,0.0,1.0,1.0,1.0,121562.33,1.0
2043,15783629.0,Macleod,684.0,Germany,Male,28.0,1.0,120151.56,1.0,1.0,1.0,154882.79,0.0
2044,15631681.0,Lucchese,646.0,France,Male,32.0,5.0,0.0,1.0,1.0,0.0,126451.14,0.0
2045,15596713.0,Chu,667.0,Spain,Female,42.0,2.0,166833.86,1.0,0.0,1.0,145567.34,0.0
2046,15571843.0,Ch'iu,526.0,France,Male,39.0,2.0,0.0,2.0,0.0,0.0,176962.31,0.0
2047,15574068.0,Mazzi,684.0,Spain,Female,28.0,8.0,0.0,1.0,1.0,0.0,143859.66,0.0
2048,15809991.0,Buchi,718.0,Spain,Male,42.0,4.0,0.0,2.0,1.0,0.0,84932.4,0.0
2049,15622585.0,Palerma,539.0,France,Male,37.0,5.0,0.0,2.0,1.0,0.0,121098.65,0.0
2050,15791326.0,Chukwujekwu,616.0,France,Male,31.0,2.0,133616.39,1.0,1.0,1.0,62449.07,0.0
2051,15773591.0,Okoli,767.0,France,Female,27.0,9.0,0.0,2.0,1.0,1.0,70954.41,0.0
2052,15591386.0,Hsing,677.0,Spain,Male,30.0,7.0,0.0,2.0,1.0,1.0,149474.69,0.0
2053,15782736.0,Ch'iu,746.0,Spain,Male,38.0,6.0,121161.57,1.0,1.0,0.0,54865.92,0.0
2054,15642826.0,Chiang,667.0,France,Male,40.0,5.0,105266.8,1.0,1.0,1.0,91817.38,0.0
2055,15798975.0,Chibugo,687.0,France,Female,57.0,3.0,0.0,1.0,1.0,1.0,93524.19,1.0
2056,15759991.0,Ku,708.0,France,Female,44.0,6.0,103033.83,2.0,0.0,0.0,140173.17,1.0
2057,15591169.0,Chukwuhaenye,545.0,Spain,Female,42.0,7.0,0.0,2.0,1.0,0.0,150159.95,0.0
2058,15692671.0,Pankhurst,639.0,France,Male,34.0,8.0,0.0,2.0,1.0,0.0,144532.85,0.0
2059,15802351.0,Ch'ang,729.0,France,Male,29.0,1.0,86843.61,1.0,1.0,1.0,140889.32,0.0
2060,15792678.0,Nnonso,753.0,France,Female,28.0,7.0,0.0,2.0,0.0,0.0,97734.3,0.0
2061,15809837.0,Chuang,719.0,Spain,Female,33.0,2.0,0.0,2.0,1.0,0.0,94767.77,0.0
2062,15759067.0,Chinweike,593.0,France,Male,41.0,7.0,0.0,2.0,0.0,0.0,166830.71,0.0
2063,15642785.0,Udegbulam,612.0,Spain,Female,40.0,4.0,0.0,1.0,1.0,0.0,121789.3,1.0
2064,15694890.0,Lo Duca,637.0,France,Male,28.0,9.0,139756.12,1.0,1.0,1.0,78854.57,0.0
2065,15671450.0,Chiganu,744.0,France,Female,42.0,5.0,118537.47,1.0,1.0,1.0,73371.65,0.0
2066,15772996.0,Ndubueze,709.0,France,Male,45.0,2.0,0.0,2.0,1.0,0.0,73881.68,0.0
2067,15573851.0,Pirozzi,637.0,Spain,Female,37.0,8.0,0.0,1.0,1.0,0.0,83629.6,0.0
2068,15585853.0,Chukwueloka,528.0,Spain,Female,42.0,1.0,0.0,2.0,0.0,1.0,86410.28,0.0
2069,15740345.0,Chidubem,762.0,Germany,Male,30.0,4.0,92887.06,1.0,1.0,0.0,166929.43,0.0
2070,15724076.0,Nkemdilim,707.0,France,Female,44.0,7.0,0.0,2.0,1.0,1.0,176729.27,0.0
2071,15673367.0,Ch'iu,745.0,France,Female,29.0,8.0,0.0,2.0,1.0,0.0,79475.3,0.0
2072,15763980.0,Trentino,656.0,Germany,Male,61.0,5.0,121729.42,1.0,1.0,0.0,57320.92,1.0
2073,15653776.0,K'ung,733.0,France,Male,25.0,4.0,0.0,1.0,1.0,1.0,143598.7,0.0
2074,15682355.0,Ch'ien,743.0,Spain,Female,40.0,7.0,0.0,2.0,1.0,0.0,181893.31,0.0
2075,15783859.0,Cremonesi,607.0,France,Male,26.0,7.0,0.0,2.0,1.0,1.0,153955.38,0.0
2076,15668767.0,Maclean,543.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,0.0,55868.97,0.0
2077,15633854.0,Chiemezie,658.0,France,Male,33.0,5.0,0.0,2.0,1.0,1.0,86490.09,0.0
2078,15624641.0,Calabrese,677.0,France,Male,31.0,8.0,0.0,1.0,1.0,1.0,97985.2,0.0
2079,15612139.0,T'ien,671.0,France,Female,46.0,3.0,0.0,2.0,0.0,0.0,142513.5,0.0
2080,15646521.0,Ulyanov,574.0,France,Female,33.0,7.0,181461.48,1.0,1.0,0.0,79078.91,0.0
2081,15631693.0,Chinwendu,576.0,France,Male,37.0,1.0,0.0,2.0,1.0,1.0,82298.59,0.0
2082,15642816.0,Onyemachukwu,680.0,France,Female,35.0,3.0,0.0,2.0,1.0,0.0,137720.56,0.0
2083,15732674.0,Ch'in,694.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,171762.87,0.0
2084,15737047.0,Onyemachukwu,535.0,France,Male,51.0,7.0,0.0,2.0,1.0,1.0,48228.1,0.0
2085,15589017.0,Chukwudi,710.0,France,Male,27.0,1.0,0.0,2.0,1.0,1.0,126551.65,0.0
2086,15763662.0,Brierly,677.0,Germany,Male,43.0,8.0,102050.47,1.0,1.0,0.0,180551.76,1.0
2087,15601383.0,Rizzo,586.0,Spain,Male,58.0,6.0,0.0,2.0,0.0,1.0,38587.7,0.0
2088,15804864.0,Scott,584.0,Spain,Female,53.0,5.0,0.0,2.0,1.0,0.0,176692.87,0.0
2089,15682454.0,Shih,644.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,0.0,126726.33,0.0
2090,15783875.0,Tien,705.0,Spain,Male,45.0,1.0,0.0,2.0,1.0,0.0,180622.02,1.0
2091,15769110.0,Chu,726.0,France,Male,53.0,9.0,0.0,3.0,1.0,0.0,174825.57,1.0
2092,15690589.0,Pinto,613.0,France,Male,37.0,5.0,0.0,2.0,1.0,0.0,142903.44,0.0
2093,15584364.0,Chien,714.0,Spain,Male,32.0,7.0,151858.98,1.0,1.0,1.0,130827.88,0.0
